"Workgroup","Collection_Workplan","Date","Collection_Form","Species","Tag","Common_Name_Kingdom","Common_Name_Phylum","Common_Name_Subphylum","Common_Name_Class","Common_Name_Order","Common_Name_Family","Common_Name_Genus","Common_Name_Species","Latin_Name_Kingdom","Latin_Name_Phylum","Latin_Name_Subphylum","Latin_Name_Class","Latin_Name_Order","Latin_Name_Family","Latin_Name_Genus","Latin_Name_Species","Case_Activity","Data_Classification","Data_Source","Data_Category","Source_Type","Sharing_Status","Review_Status","Trip_ID","File_Collection_ID","Location_Geom","Start_Latitude","Start_Longitude","End_Latitude","End_Longitude"
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-19,Location Tracking Device,Thunnus thynnus,5110056,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-60.5201 47.21,-61.2794 46.58)",47.21,-60.5201,46.58,-61.2794
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-20,Location Tracking Device,Thunnus thynnus,5110056,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.2794 46.58,-61.3296 46.5397)",46.58,-61.2794,46.5397,-61.3296
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-20,Location Tracking Device,Thunnus thynnus,5110058,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.6697 46.5397,-61.3997 46.671)",46.5397,-61.6697,46.671,-61.3997
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-20,Location Tracking Device,Thunnus thynnus,5110059,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-63.5103 46.17,-63.7977 46.9777)",46.17,-63.5103,46.9777,-63.7977
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-20,Location Tracking Device,Thunnus thynnus,5110061,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-58.68 45.38,-58.7506 45.0396)",45.38,-58.68,45.0396,-58.7506
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-20,Location Tracking Device,Thunnus thynnus,5110062,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.88 45.9202,-62.1995 46.3675)",45.9202,-61.88,46.3675,-62.1995
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-20,Location Tracking Device,Thunnus thynnus,5110064,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-62.22 46.2501,-60.9637 47.0202)",46.2501,-62.22,47.0202,-60.9637
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-21,Location Tracking Device,Thunnus thynnus,5110056,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.3296 46.5397,-60.5501 47.275)",46.5397,-61.3296,47.275,-60.5501
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-21,Location Tracking Device,Thunnus thynnus,5110058,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.3997 46.671,-61.5396 46.6287)",46.671,-61.3997,46.6287,-61.5396
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-21,Location Tracking Device,Thunnus thynnus,5110059,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-63.7977 46.9777,-64.2299 46.9598)",46.9777,-63.7977,46.9598,-64.2299
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-21,Location Tracking Device,Thunnus thynnus,5110061,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-58.7506 45.0396,-59.9254 44.4284)",45.0396,-58.7506,44.4284,-59.9254
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-21,Location Tracking Device,Thunnus thynnus,5110062,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-62.1995 46.3675,-62.0245 46.7878)",46.3675,-62.1995,46.7878,-62.0245
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-21,Location Tracking Device,Thunnus thynnus,5110064,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-60.9637 47.0202,-59.8304 46.4998)",47.0202,-60.9637,46.4998,-59.8304
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-22,Location Tracking Device,Thunnus thynnus,5110056,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-60.5501 47.275,-59.5522 46.2837)",47.275,-60.5501,46.2837,-59.5522
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-22,Location Tracking Device,Thunnus thynnus,5110058,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.5396 46.6287,-61.7558 46.7045)",46.6287,-61.5396,46.7045,-61.7558
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-22,Location Tracking Device,Thunnus thynnus,5110059,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-64.2299 46.9598,-63.8737 47.1987)",46.9598,-64.2299,47.1987,-63.8737
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-22,Location Tracking Device,Thunnus thynnus,5110060,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-59.87 46.5,-59.4995 46.3802)",46.5,-59.87,46.3802,-59.4995
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-22,Location Tracking Device,Thunnus thynnus,5110061,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-59.9254 44.4284,-60.9307 43.6709)",44.4284,-59.9254,43.6709,-60.9307
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-22,Location Tracking Device,Thunnus thynnus,5110062,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-62.0245 46.7878,-62.4785 46.7215)",46.7878,-62.0245,46.7215,-62.4785
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-22,Location Tracking Device,Thunnus thynnus,5110064,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-59.8304 46.4998,-60.7166 47.2679)",46.4998,-59.8304,47.2679,-60.7166
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-23,Location Tracking Device,Thunnus thynnus,5110056,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-59.5522 46.2837,-59.7797 45.6582)",46.2837,-59.5522,45.6582,-59.7797
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-23,Location Tracking Device,Thunnus thynnus,5110058,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.7558 46.7045,-61.5298 46.4595)",46.7045,-61.7558,46.4595,-61.5298
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-23,Location Tracking Device,Thunnus thynnus,5110059,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-63.8737 47.1987,-64.0555 47.1688)",47.1987,-63.8737,47.1688,-64.0555
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-23,Location Tracking Device,Thunnus thynnus,5110060,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-59.4995 46.3802,-59.4626 45.5532)",46.3802,-59.4995,45.5532,-59.4626
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-23,Location Tracking Device,Thunnus thynnus,5110061,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-60.9307 43.6709,-61.5545 43.2408)",43.6709,-60.9307,43.2408,-61.5545
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-23,Location Tracking Device,Thunnus thynnus,5110062,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-62.4785 46.7215,-62.5962 46.6538)",46.7215,-62.4785,46.6538,-62.5962
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-23,Location Tracking Device,Thunnus thynnus,5110064,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-60.7166 47.2679,-61.3344 46.5885)",47.2679,-60.7166,46.5885,-61.3344
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-24,Location Tracking Device,Thunnus thynnus,5110056,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-59.7797 45.6582,-59.1015 45.2581)",45.6582,-59.7797,45.2581,-59.1015
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-24,Location Tracking Device,Thunnus thynnus,5110058,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.5298 46.4595,-62.2109 46.58)",46.4595,-61.5298,46.58,-62.2109
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-24,Location Tracking Device,Thunnus thynnus,5110059,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-64.0555 47.1688,-64.0717 47.2793)",47.1688,-64.0555,47.2793,-64.0717
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-24,Location Tracking Device,Thunnus thynnus,5110060,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-59.4626 45.5532,-60.7304 44.7784)",45.5532,-59.4626,44.7784,-60.7304
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-24,Location Tracking Device,Thunnus thynnus,5110061,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.5545 43.2408,-61.9498 42.8804)",43.2408,-61.5545,42.8804,-61.9498
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-24,Location Tracking Device,Thunnus thynnus,5110062,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-62.5962 46.6538,-62.65 46.6698)",46.6538,-62.5962,46.6698,-62.65
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-24,Location Tracking Device,Thunnus thynnus,5110064,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.3344 46.5885,-61.6298 46.1686)",46.5885,-61.3344,46.1686,-61.6298
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-25,Location Tracking Device,Thunnus thynnus,5110056,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-59.1015 45.2581,-59.1245 44.726)",45.2581,-59.1015,44.726,-59.1245
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-25,Location Tracking Device,Thunnus thynnus,5110058,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-62.2109 46.58,-62.3702 46.4997)",46.58,-62.2109,46.4997,-62.3702
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-25,Location Tracking Device,Thunnus thynnus,5110059,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-64.0717 47.2793,-64.74 46.9195)",47.2793,-64.0717,46.9195,-64.74
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-25,Location Tracking Device,Thunnus thynnus,5110060,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-60.7304 44.7784,-61.2804 44.3247)",44.7784,-60.7304,44.3247,-61.2804
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-25,Location Tracking Device,Thunnus thynnus,5110061,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.9498 42.8804,-63.5005 43.5001)",42.8804,-61.9498,43.5001,-63.5005
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-25,Location Tracking Device,Thunnus thynnus,5110062,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-62.65 46.6698,-61.7902 46.63)",46.6698,-62.65,46.63,-61.7902
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-25,Location Tracking Device,Thunnus thynnus,5110063,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-62.06 46.2897,-62.25 46.2505)",46.2897,-62.06,46.2505,-62.25
Fish,Tagging of Bluefin Tuna for Evaluation of Habitat Utilization,2010-09-25,Location Tracking Device,Thunnus thynnus,5110064,Animal,Chordates,Vertebrates,Ray-finned fishes/spiny rayed fishes,Perch-like fishes,Albacores/bonitos/mackerels/tunas,Albacores/tunas,Atlantic bluefin tuna,Animalia,Chordata,Vertebrata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus thynnus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-61.6298 46.1686,-60.9637 47.0202)",46.1686,-61.6298,47.0202,-60.9637
